config_id,config_name,trial_idx,length,runtime,gap_pct
3,100% Greedy NN,23,265566.8259931774,5.588068723678589,5.515605389598255
4,50% Hilbert + 50% Random,23,266957.56599838135,5.967149496078491,6.06817731961935
3,100% Greedy NN,24,265275.3938758443,5.4133782386779785,5.3998129287915475
4,50% Hilbert + 50% Random,24,267674.7134377726,5.471153974533081,6.353115944532206
3,100% Greedy NN,25,266026.75544990203,4.851947069168091,5.698345590228793
4,50% Hilbert + 50% Random,25,267116.58243566647,5.561628818511963,6.131358086209038
3,100% Greedy NN,26,266714.55941153504,5.211561918258667,5.971625398915936
4,50% Hilbert + 50% Random,26,267702.82020123437,5.11678671836853,6.364283386667036
3,100% Greedy NN,27,266290.9760571581,5.084638357162476,5.8033263129781965
4,50% Hilbert + 50% Random,27,266967.5953180725,5.062187194824219,6.072162191355113
3,100% Greedy NN,28,266208.7932617375,5.004331350326538,5.770673260854764
4,50% Hilbert + 50% Random,28,267962.2680750375,5.537248849868774,6.467367796284096
3,100% Greedy NN,29,266657.9725111383,5.969803333282471,5.9491421650626375
4,50% Hilbert + 50% Random,29,267458.0203600322,6.103156328201294,6.267018966131377
3,100% Greedy NN,30,264591.97665825277,5.929879665374756,5.128276071060323
4,50% Hilbert + 50% Random,30,267323.1718490549,5.375793933868408,6.2134406540871545
3,100% Greedy NN,31,266917.69471823506,6.277844429016113,6.052335573397616
4,50% Hilbert + 50% Random,31,267355.8350996852,5.043704032897949,6.226418489896868
3,100% Greedy NN,32,266225.7180981948,5.319593191146851,5.777397874737655
4,50% Hilbert + 50% Random,32,267265.91124351334,5.325669527053833,6.190689742198607
3,100% Greedy NN,33,265935.2186915071,5.585055828094482,5.661976000611113
4,50% Hilbert + 50% Random,33,267352.11953005125,5.83720850944519,6.2249422114579955
3,100% Greedy NN,34,265932.3007241875,5.624958276748657,5.660816627308063
4,50% Hilbert + 50% Random,34,266409.2353307412,5.429269075393677,5.850313352110037
3,100% Greedy NN,35,266606.3791819218,5.60224175453186,5.928642988081534
4,50% Hilbert + 50% Random,35,267044.43036761764,5.277117729187012,6.10269046512415
3,100% Greedy NN,36,265960.47929385223,5.1019287109375,5.672012599644072
4,50% Hilbert + 50% Random,36,267212.76570163894,5.244908809661865,6.169573836611897
3,100% Greedy NN,37,265641.86138416105,5.2840845584869385,5.545418619001707
4,50% Hilbert + 50% Random,37,267002.10936170584,5.391854286193848,6.085875388381123
3,100% Greedy NN,38,265820.59942197404,5.597012281417847,5.616435216031324
4,50% Hilbert + 50% Random,38,267825.7989487817,5.276871681213379,6.413145577752011
3,100% Greedy NN,39,265558.2329963992,5.536101341247559,5.512191200895389
4,50% Hilbert + 50% Random,39,267040.9349568136,4.783421516418457,6.1013016606840775
3,100% Greedy NN,40,265917.8392704205,5.626178026199341,5.655070770146353
4,50% Hilbert + 50% Random,40,266244.8112965316,5.280610799789429,5.78498402701324
3,100% Greedy NN,41,266245.3461344292,5.252622842788696,5.7851965300032
4,50% Hilbert + 50% Random,41,266887.8154257203,5.099789142608643,6.040463866054213
3,100% Greedy NN,42,265580.3430211871,5.046247720718384,5.520976005405331
4,50% Hilbert + 50% Random,42,266438.1964009764,5.027693033218384,5.8618202293232
3,100% Greedy NN,43,265877.5213559757,4.928006887435913,5.639051566186004
4,50% Hilbert + 50% Random,43,266960.7611654635,6.082463502883911,6.069446830552172
3,100% Greedy NN,44,266405.2336963121,5.895646095275879,5.84872341376681
4,50% Hilbert + 50% Random,44,267384.9425115669,5.4220874309539795,6.2379835119004134
3,100% Greedy NN,45,266245.2692123634,5.790964841842651,5.785165967155925
4,50% Hilbert + 50% Random,45,266337.80957593245,5.457869529724121,5.821934311426502
3,100% Greedy NN,46,265674.58630257484,5.778858423233032,5.558420956793131
4,50% Hilbert + 50% Random,46,267385.43031399057,5.374726295471191,6.238177326650618
3,100% Greedy NN,47,266436.20864152565,5.831018447875977,5.861030448291515
4,50% Hilbert + 50% Random,47,266340.807098457,5.973210573196411,5.8231252937815725
3,100% Greedy NN,48,266361.2019608092,6.2735066413879395,5.831228626115625
4,50% Hilbert + 50% Random,48,266550.5661569758,5.284564971923828,5.906467232153534
3,100% Greedy NN,49,266566.74712172605,5.262547016143799,5.912896289265701
4,50% Hilbert + 50% Random,49,266578.60122494574,5.371084928512573,5.917606188075175
3,100% Greedy NN,50,266637.67327028187,5.6122987270355225,5.941076825275182
4,50% Hilbert + 50% Random,50,268055.55821001844,5.461739540100098,6.504434041409324
5,50% Hilbert + 50% Greedy NN,2,266997.17526842875,5.432286262512207,6.083914963402459
6,50% Random + 50% Greedy NN,2,266790.30443416873,4.852025270462036,6.0017205807541
5,50% Hilbert + 50% Greedy NN,3,266108.81068348174,6.117035388946533,5.730947959196264
6,50% Random + 50% Greedy NN,3,266241.10069965175,5.566627025604248,5.78350972436017
5,50% Hilbert + 50% Greedy NN,4,266091.29559667315,5.51932954788208,5.723988825723358
6,50% Random + 50% Greedy NN,4,266445.5773030283,6.035568475723267,5.864752825837916
5,50% Hilbert + 50% Greedy NN,5,267090.08679384517,5.093806505203247,6.120830778528541
6,50% Random + 50% Greedy NN,5,266402.9091232768,4.993915557861328,5.847799809208243
5,50% Hilbert + 50% Greedy NN,6,266204.2721060907,5.962954759597778,5.76887690517911
6,50% Random + 50% Greedy NN,6,266662.3641129297,5.954071760177612,5.95088704611062
5,50% Hilbert + 50% Greedy NN,7,266915.1198356551,5.441697597503662,6.051312515290808
6,50% Random + 50% Greedy NN,7,267107.9765329644,5.942681789398193,6.127938769695618
5,50% Hilbert + 50% Greedy NN,8,266033.06449453055,5.420007705688477,5.70085231395423
6,50% Random + 50% Greedy NN,8,265774.1455623664,5.664614200592041,5.597978064612463
5,50% Hilbert + 50% Greedy NN,9,266083.64764364646,5.385712623596191,5.720950123917956
6,50% Random + 50% Greedy NN,9,266942.90343971614,5.098673105239868,6.062351559009627
5,50% Hilbert + 50% Greedy NN,10,266750.21090538776,4.71285343170166,5.985790530207646
6,50% Random + 50% Greedy NN,10,265760.7391657881,5.125689744949341,5.592651405133209
5,50% Hilbert + 50% Greedy NN,11,265743.2035917466,5.029754638671875,5.5856841316271
6,50% Random + 50% Greedy NN,11,266873.5655484897,5.25249457359314,6.034802072955281
5,50% Hilbert + 50% Greedy NN,12,266921.82834708324,5.257991075515747,6.053977956058709
6,50% Random + 50% Greedy NN,12,266341.9856054705,5.127940893173218,5.823593540824534
5,50% Hilbert + 50% Greedy NN,13,266976.9035858706,5.014558792114258,6.075860573139691
6,50% Random + 50% Greedy NN,13,266831.05152690003,5.983320236206055,6.01791030679133
5,50% Hilbert + 50% Greedy NN,14,266935.1044067743,6.174452781677246,6.059252829794359
6,50% Random + 50% Greedy NN,14,266595.48438033223,5.20194411277771,5.92431424114177
5,50% Hilbert + 50% Greedy NN,15,267793.399661248,5.1806042194366455,6.400272620350367
6,50% Random + 50% Greedy NN,15,266057.5885116651,5.120972394943237,5.710596251303568
5,50% Hilbert + 50% Greedy NN,16,266897.76506553305,5.027798652648926,6.0444170792024465
6,50% Random + 50% Greedy NN,16,267108.1650322324,6.091054439544678,6.128013664646459
5,50% Hilbert + 50% Greedy NN,17,266847.5683154943,6.399365186691284,6.0244727941844545
6,50% Random + 50% Greedy NN,17,266940.6312310186,4.476201772689819,6.061448759966881
5,50% Hilbert + 50% Greedy NN,18,267521.63661393896,5.254148721694946,6.292295118446289
6,50% Random + 50% Greedy NN,18,266780.019224632,5.260315656661987,5.997634038292432
5,50% Hilbert + 50% Greedy NN,19,266802.098958363,5.110365390777588,6.006406807491893
6,50% Random + 50% Greedy NN,19,265907.207165725,5.083798408508301,5.650846398524201
5,50% Hilbert + 50% Greedy NN,20,265874.12946944433,5.069137334823608,5.637703894241541
6,50% Random + 50% Greedy NN,20,266318.89553709445,5.046213865280151,5.814419343203747
5,50% Hilbert + 50% Greedy NN,21,266667.7945856116,5.030559778213501,5.953044693664844
6,50% Random + 50% Greedy NN,21,266784.0432315624,5.530697822570801,5.9992328657279215
5,50% Hilbert + 50% Greedy NN,22,266373.82466607273,6.018894195556641,5.8362439076085515
6,50% Random + 50% Greedy NN,22,266152.92520388134,5.469060659408569,5.74847563912777
5,50% Hilbert + 50% Greedy NN,23,267134.1769473153,5.397146224975586,6.13834877693713
6,50% Random + 50% Greedy NN,23,267280.1204507649,5.370763063430786,6.196335376210471
5,50% Hilbert + 50% Greedy NN,24,267121.0472917922,5.540110111236572,6.133132072832992
6,50% Random + 50% Greedy NN,24,266662.49437962903,5.425886392593384,5.950938803967021
5,50% Hilbert + 50% Greedy NN,25,265743.5006951074,5.481308698654175,5.585802177399035
6,50% Random + 50% Greedy NN,25,266240.40959705,5.402122497558594,5.783235133928399
5,50% Hilbert + 50% Greedy NN,26,266530.12670103414,6.0350422859191895,5.8983461817947225
6,50% Random + 50% Greedy NN,26,266193.1269317301,6.068275213241577,5.764448679569867
5,50% Hilbert + 50% Greedy NN,27,267115.1153971858,5.904807090759277,6.130775199198046
6,50% Random + 50% Greedy NN,27,266497.78756509954,5.522097587585449,5.885497123960959
5,50% Hilbert + 50% Greedy NN,28,266632.41419976903,5.684739112854004,5.938987279614216
6,50% Random + 50% Greedy NN,28,266961.0064024746,4.852985620498657,6.069544268670035
5,50% Hilbert + 50% Greedy NN,29,266580.62838793994,5.822199821472168,5.918411625010878
6,50% Random + 50% Greedy NN,29,266124.81539781287,5.365416765213013,5.7373069880976235
5,50% Hilbert + 50% Greedy NN,30,267244.2764583963,5.521068572998047,6.182093760977825
6,50% Random + 50% Greedy NN,30,267436.4879206377,4.7718164920806885,6.258463649142021
5,50% Hilbert + 50% Greedy NN,31,266531.67620175146,5.2926926612854,5.898961832886052
6,50% Random + 50% Greedy NN,31,266704.46989802807,5.2137451171875,5.967616610838622
5,50% Hilbert + 50% Greedy NN,32,267200.62904302636,5.159269332885742,6.164751672261648
6,50% Random + 50% Greedy NN,32,266515.5809797444,5.015160799026489,5.892566843272395
5,50% Hilbert + 50% Greedy NN,33,265595.96612871485,4.9601075649261475,5.527183413437897
6,50% Random + 50% Greedy NN,33,265829.6060072293,5.51774263381958,5.6200137326331
5,50% Hilbert + 50% Greedy NN,34,266643.838295791,5.939043045043945,5.9435263270019245
6,50% Random + 50% Greedy NN,34,266307.1235421866,5.875509023666382,5.80974206785243
5,50% Hilbert + 50% Greedy NN,35,266721.3794775723,6.158013582229614,5.974335162810673
6,50% Random + 50% Greedy NN,35,266352.06467255973,5.380235433578491,5.827598178307802
5,50% Hilbert + 50% Greedy NN,36,266211.8867090715,5.867205381393433,5.771902356269698
6,50% Random + 50% Greedy NN,36,266706.86248474836,5.920396327972412,5.968567238746658
5,50% Hilbert + 50% Greedy NN,37,266686.4375794288,5.4414238929748535,5.960451969673564
6,50% Random + 50% Greedy NN,37,266444.38532513194,5.337075233459473,5.864279226513602
5,50% Hilbert + 50% Greedy NN,38,266154.6267280933,5.199024200439453,5.749151692534049
6,50% Random + 50% Greedy NN,38,266006.27901728527,5.1652305126190186,5.690209848214711
5,50% Hilbert + 50% Greedy NN,39,266706.1939855579,5.069632053375244,5.968301629152828
6,50% Random + 50% Greedy NN,39,265952.27186909574,5.046634912490845,5.668751607279421
5,50% Hilbert + 50% Greedy NN,40,266836.52448427415,4.989313840866089,6.020084834458483
6,50% Random + 50% Greedy NN,40,267072.4958043948,6.039692401885986,6.113841487248228
5,50% Hilbert + 50% Greedy NN,41,267121.3099676146,5.90622878074646,6.133236439778389
6,50% Random + 50% Greedy NN,41,266632.41637759877,5.644828796386719,5.938988144914403
5,50% Hilbert + 50% Greedy NN,42,266547.50677390315,5.956859350204468,5.9052516712271075
6,50% Random + 50% Greedy NN,42,266375.8149052496,6.227282285690308,5.837034673890562
5,50% Hilbert + 50% Greedy NN,43,265349.9184043866,5.9249491691589355,5.429423181186999
6,50% Random + 50% Greedy NN,43,265233.17403364193,6.0741658210754395,5.383038046639843
5,50% Hilbert + 50% Greedy NN,44,266714.204146018,6.232327938079834,5.971484244025982
6,50% Random + 50% Greedy NN,44,265831.1401312791,4.729187250137329,5.620623274232495
5,50% Hilbert + 50% Greedy NN,45,266927.5844068101,5.995434045791626,6.056264966585978
6,50% Random + 50% Greedy NN,45,265745.1883147869,5.458851099014282,5.586472706225365
5,50% Hilbert + 50% Greedy NN,46,266517.55236593314,5.476519823074341,5.893350118842999
6,50% Random + 50% Greedy NN,46,266766.75404425035,6.02363657951355,5.992363487148333
5,50% Hilbert + 50% Greedy NN,47,267189.29935052,6.421327829360962,6.160250133489931
6,50% Random + 50% Greedy NN,47,266000.58344261046,5.242702484130859,5.687946869743632
5,50% Hilbert + 50% Greedy NN,48,266321.49690983206,5.066411018371582,5.815452926439257
6,50% Random + 50% Greedy NN,48,266306.756525665,5.050313949584961,5.809596244027038
5,50% Hilbert + 50% Greedy NN,49,266417.76192795846,5.09660267829895,5.853701158790803
6,50% Random + 50% Greedy NN,49,266725.3138328893,5.15337610244751,5.975898369666588
5,50% Hilbert + 50% Greedy NN,50,266353.7283084623,5.057132005691528,5.82825917784624
6,50% Random + 50% Greedy NN,50,266469.5212663167,5.031922101974487,5.874266294895469
7,75% Hilbert + 25% Greedy NN,2,268133.1578063426,4.958060264587402,6.5352660866149215
8,"Balanced Mix (4H, 4R, 4G)",2,265690.4838186302,5.735422134399414,5.56473739343577
7,75% Hilbert + 25% Greedy NN,3,266744.92195294274,5.984746932983398,5.983689111790547
8,"Balanced Mix (4H, 4R, 4G)",3,267187.1227429384,5.966825485229492,6.159385318896438
7,75% Hilbert + 25% Greedy NN,4,266416.19604433747,5.980198621749878,5.853078998407546
8,"Balanced Mix (4H, 4R, 4G)",4,266898.79120313254,6.219457626342773,6.044824786489
7,75% Hilbert + 25% Greedy NN,5,265992.82187762466,6.455217123031616,5.684863027380493
8,"Balanced Mix (4H, 4R, 4G)",5,266286.96072497044,4.7706618309021,5.801730932210902
7,75% Hilbert + 25% Greedy NN,6,266317.20530083374,5.742309331893921,5.813747774751521
8,"Balanced Mix (4H, 4R, 4G)",6,266486.0770311976,5.432724952697754,5.8808442684340045
7,75% Hilbert + 25% Greedy NN,7,267596.31294154853,5.224082946777344,6.321965683986708
8,"Balanced Mix (4H, 4R, 4G)",7,267419.19389523176,5.190520524978638,6.251592348280166
7,75% Hilbert + 25% Greedy NN,8,266225.81992905453,5.140360116958618,5.777438334402651
8,"Balanced Mix (4H, 4R, 4G)",8,266611.6405468071,5.158706903457642,5.930733445347691
7,75% Hilbert + 25% Greedy NN,9,267225.93197708833,5.1032874584198,6.174805090627045
8,"Balanced Mix (4H, 4R, 4G)",9,266374.86581058824,5.297271966934204,5.836657577476556
7,75% Hilbert + 25% Greedy NN,10,267050.3517460021,5.198760271072388,6.105043160430279
8,"Balanced Mix (4H, 4R, 4G)",10,266878.93782290246,5.1745030879974365,6.036936597043008
7,75% Hilbert + 25% Greedy NN,11,267118.83817969344,5.098290681838989,6.132254343472043
8,"Balanced Mix (4H, 4R, 4G)",11,267195.0683569696,5.013778448104858,6.162542288038053
7,75% Hilbert + 25% Greedy NN,12,266836.163824169,5.94950532913208,6.019941536178708
8,"Balanced Mix (4H, 4R, 4G)",12,266800.4492927996,6.039524793624878,6.005751358679845
7,75% Hilbert + 25% Greedy NN,13,266571.5680726141,4.904532432556152,5.914811760257255
8,"Balanced Mix (4H, 4R, 4G)",13,265627.549770667,6.14972996711731,5.539732296712474
7,75% Hilbert + 25% Greedy NN,14,267352.0194955565,5.919801712036133,6.224902465528759
8,"Balanced Mix (4H, 4R, 4G)",14,265992.44565499085,5.509887933731079,5.684713545761988
7,75% Hilbert + 25% Greedy NN,15,266574.48860788974,6.198257684707642,5.915972153866345
8,"Balanced Mix (4H, 4R, 4G)",15,266910.23847508716,4.558139324188232,6.049373042190109
7,75% Hilbert + 25% Greedy NN,16,267065.33731359476,5.297499656677246,6.110997259669659
8,"Balanced Mix (4H, 4R, 4G)",16,266226.5259795147,5.275766134262085,5.777718863950954
7,75% Hilbert + 25% Greedy NN,17,266884.75758516777,5.248616695404053,6.039248918005358
8,"Balanced Mix (4H, 4R, 4G)",17,266871.07398283144,5.292363882064819,6.033812118514192
7,75% Hilbert + 25% Greedy NN,18,266189.67315200565,5.107370138168335,5.763076416083468
8,"Balanced Mix (4H, 4R, 4G)",18,266757.73433699604,5.039147853851318,5.988779756884544
7,75% Hilbert + 25% Greedy NN,19,267604.8956023703,5.54221773147583,6.325375765984265
8,"Balanced Mix (4H, 4R, 4G)",19,267214.9756823743,6.045867204666138,6.170451911101504
7,75% Hilbert + 25% Greedy NN,20,267468.09703303967,4.869062185287476,6.271022652392699
8,"Balanced Mix (4H, 4R, 4G)",20,266925.67256183433,5.628950595855713,6.055505348063317
7,75% Hilbert + 25% Greedy NN,21,266358.39058375516,6.019717216491699,5.830111603495336
8,"Balanced Mix (4H, 4R, 4G)",21,266069.73483628535,6.080862522125244,5.715422256173608
7,75% Hilbert + 25% Greedy NN,22,267127.8025164892,5.990503311157227,6.135816073821387
8,"Balanced Mix (4H, 4R, 4G)",22,266455.14603066415,6.225388288497925,5.868554694107897
7,75% Hilbert + 25% Greedy NN,23,266972.4671557395,6.1850786209106445,6.074097880795515
8,"Balanced Mix (4H, 4R, 4G)",23,266485.28088587325,5.2016801834106445,5.880527942192715
7,75% Hilbert + 25% Greedy NN,24,267103.9975646284,6.422199487686157,6.126357837095209
8,"Balanced Mix (4H, 4R, 4G)",24,266156.3228510944,5.311167001724243,5.749825599919167
7,75% Hilbert + 25% Greedy NN,25,267198.76345803693,5.665863513946533,6.164010433860234
8,"Balanced Mix (4H, 4R, 4G)",25,265725.352726148,5.454505443572998,5.578591585774184
7,75% Hilbert + 25% Greedy NN,26,267306.95363222976,6.028226375579834,6.206996795897246
8,"Balanced Mix (4H, 4R, 4G)",26,265730.9100914531,5.557076692581177,5.58079965058933
7,75% Hilbert + 25% Greedy NN,27,267148.52469884785,5.998429536819458,6.144049457672662
8,"Balanced Mix (4H, 4R, 4G)",27,267724.10396208067,6.043318510055542,6.372739898139312
7,75% Hilbert + 25% Greedy NN,28,266539.4693029504,6.359414100646973,5.902058205287974
8,"Balanced Mix (4H, 4R, 4G)",28,266922.80612925295,4.429969072341919,6.054366450657733
7,75% Hilbert + 25% Greedy NN,29,266619.5965278301,5.286090135574341,5.933894533525685
8,"Balanced Mix (4H, 4R, 4G)",29,266630.1670363216,5.192276239395142,5.938094431606267
7,75% Hilbert + 25% Greedy NN,30,266756.2075185714,5.124291658401489,5.988173117972484
8,"Balanced Mix (4H, 4R, 4G)",30,266510.7790931164,4.962357997894287,5.890658946935301
7,75% Hilbert + 25% Greedy NN,31,266600.7974843915,5.523693799972534,5.926425255532264
8,"Balanced Mix (4H, 4R, 4G)",31,266411.85440888896,5.522441864013672,5.851353970098705
7,75% Hilbert + 25% Greedy NN,32,267592.91133061564,5.4763500690460205,6.32061414832128
8,"Balanced Mix (4H, 4R, 4G)",32,266906.25091042696,5.476995229721069,6.047788694078959
7,75% Hilbert + 25% Greedy NN,33,266516.3543342767,5.489513635635376,5.892874114225211
8,"Balanced Mix (4H, 4R, 4G)",33,267438.21257253457,5.931370496749878,6.2591488916918125
7,75% Hilbert + 25% Greedy NN,34,266800.2727709512,5.471426725387573,6.005681222624171
8,"Balanced Mix (4H, 4R, 4G)",34,266659.3003201344,5.381514072418213,5.9496697331033355
7,75% Hilbert + 25% Greedy NN,35,265890.60201497725,5.400014162063599,5.644248802882568
8,"Balanced Mix (4H, 4R, 4G)",35,266629.60512576834,5.776916980743408,5.937871172048226
7,75% Hilbert + 25% Greedy NN,36,266572.762924067,4.8544862270355225,5.915286501309458
8,"Balanced Mix (4H, 4R, 4G)",36,265780.08741692966,7.79682731628418,5.600338895559753
7,75% Hilbert + 25% Greedy NN,37,267135.0119277142,8.355260610580444,6.138680533217111
8,"Balanced Mix (4H, 4R, 4G)",37,266722.47485171416,5.862603425979614,5.974770379315131
7,75% Hilbert + 25% Greedy NN,38,267211.03574889805,5.352998733520508,6.16888648791889
8,"Balanced Mix (4H, 4R, 4G)",38,266417.9032975972,5.388479709625244,5.853757328091924
7,75% Hilbert + 25% Greedy NN,39,266139.00219696073,5.409327507019043,5.742943718871629
8,"Balanced Mix (4H, 4R, 4G)",39,265680.6564143974,5.55228328704834,5.560832747201605
7,75% Hilbert + 25% Greedy NN,40,265731.3858585652,5.395991802215576,5.5809886834426115
8,"Balanced Mix (4H, 4R, 4G)",40,266440.8755561888,5.787882328033447,5.862884717265593
7,75% Hilbert + 25% Greedy NN,41,266252.733035689,4.838415622711182,5.788131510136574
8,"Balanced Mix (4H, 4R, 4G)",41,267120.24555707624,5.6905553340911865,6.13281352580215
7,75% Hilbert + 25% Greedy NN,42,265990.33173867175,5.229654312133789,5.6838736398011624
8,"Balanced Mix (4H, 4R, 4G)",42,265969.7759073579,5.066809415817261,5.675706350919141
7,75% Hilbert + 25% Greedy NN,43,266784.2629666465,4.996958017349243,5.9993201713631095
8,"Balanced Mix (4H, 4R, 4G)",43,266329.6196532675,5.457825422286987,5.818680273032006
7,75% Hilbert + 25% Greedy NN,44,266890.4294556143,5.989486932754517,6.0415024782594084
8,"Balanced Mix (4H, 4R, 4G)",44,266348.18025202013,5.354655027389526,5.826054811649373
7,75% Hilbert + 25% Greedy NN,45,266154.92974524,5.5839173793792725,5.749272087984658
8,"Balanced Mix (4H, 4R, 4G)",45,266792.9462279449,5.426344633102417,6.002770224167064
7,75% Hilbert + 25% Greedy NN,46,266779.36750361,5.648512840270996,5.997375095038038
8,"Balanced Mix (4H, 4R, 4G)",46,266187.13803483266,4.733778953552246,5.762069157657113
7,75% Hilbert + 25% Greedy NN,47,266179.8137386985,5.551763534545898,5.759159051932272
8,"Balanced Mix (4H, 4R, 4G)",47,266740.75797619915,5.339924573898315,5.98203467123577
7,75% Hilbert + 25% Greedy NN,48,266248.70962730364,5.588208913803101,5.786532920516363
8,"Balanced Mix (4H, 4R, 4G)",48,266384.29179409385,5.2482030391693115,5.840402730329397
7,75% Hilbert + 25% Greedy NN,49,266904.95188185945,5.184964179992676,6.047272561142525
8,"Balanced Mix (4H, 4R, 4G)",49,266426.0997968646,5.148077726364136,5.857013979516812
7,75% Hilbert + 25% Greedy NN,50,266600.5389658238,5.039444446563721,5.926322540356654
8,"Balanced Mix (4H, 4R, 4G)",50,266879.98193605186,5.017754793167114,6.037351446415262
9,100% Continuation (No Resets),2,267348.02184840443,24.447444677352905,6.223314111419365
10,100% Best (Exploitation),2,265826.61115222616,24.248289108276367,5.618823810143625
9,100% Continuation (No Resets),3,266834.3847112231,25.08894371986389,6.01923465504306
10,100% Best (Exploitation),3,265196.22867982055,24.382109880447388,5.368358836010967
9,100% Continuation (No Resets),4,266417.57866624556,23.90101909637451,5.85362834483707
10,100% Best (Exploitation),4,265473.70861889166,23.722030878067017,5.4786077861389115
9,100% Continuation (No Resets),5,267060.8359785349,24.389387845993042,6.109208779153952
10,100% Best (Exploitation),5,265496.27698984277,24.615856647491455,5.487574701771769
9,100% Continuation (No Resets),6,267517.67260022153,24.30915331840515,6.290720127648375
10,100% Best (Exploitation),6,264802.95465902827,24.997782468795776,5.2121023222965635
9,100% Continuation (No Resets),7,266470.78278726205,25.14673662185669,5.87476752521956
10,100% Best (Exploitation),7,265531.5348515522,24.941389322280884,5.501583434259727
9,100% Continuation (No Resets),8,266944.2390748207,25.50999665260315,6.062882236537259
10,100% Best (Exploitation),8,266040.5300679505,25.713213205337524,5.703818552286299
9,100% Continuation (No Resets),9,266808.36419454595,24.487983226776123,6.008896125147745
10,100% Best (Exploitation),9,265534.6630198737,25.358804941177368,5.502826325095089
9,100% Continuation (No Resets),10,267073.70566331665,24.32870316505432,6.114322191101551
10,100% Best (Exploitation),10,265864.598056659,24.099127292633057,5.633916851991438
9,100% Continuation (No Resets),11,266536.4602828321,23.851054430007935,5.900862654683214
10,100% Best (Exploitation),11,265006.5671365453,25.123465538024902,5.2930020873547035
9,100% Continuation (No Resets),12,266860.23477005697,25.789456605911255,6.029505458246787
10,100% Best (Exploitation),12,266373.5590403539,24.032750368118286,5.836138368603749
9,100% Continuation (No Resets),13,266781.30888424115,24.628580570220947,5.998146448733377
10,100% Best (Exploitation),13,265697.995263048,24.943462371826172,5.567721857335317
9,100% Continuation (No Resets),14,266620.58803807874,23.88472867012024,5.934288482595718
10,100% Best (Exploitation),14,266564.5838394746,24.33046817779541,5.9120367691221976
9,100% Continuation (No Resets),15,266137.33343750413,24.228686571121216,5.742280683631229
10,100% Best (Exploitation),15,266507.20439022756,24.029882431030273,5.889238637986738
9,100% Continuation (No Resets),16,267975.7791157183,25.04317545890808,6.472736033192272
10,100% Best (Exploitation),16,266281.2004128115,24.403488636016846,5.799442232097807
9,100% Continuation (No Resets),17,266916.29936508206,23.763665199279785,6.051781168561399
10,100% Best (Exploitation),17,266261.5161045419,23.725340366363525,5.791621218701382
9,100% Continuation (No Resets),18,265710.0743422149,25.73052668571472,5.5725211440914135
10,100% Best (Exploitation),18,265768.5036823108,27.22819447517395,5.595736420207609
9,100% Continuation (No Resets),19,266866.1733212512,24.958734273910522,6.031864976692103
10,100% Best (Exploitation),19,264734.5279744591,24.477566719055176,5.1849148789096855
9,100% Continuation (No Resets),20,267025.60783390666,25.71215033531189,6.095211853923188
10,100% Best (Exploitation),20,264613.8507845868,23.66422700881958,5.136967147868843
9,100% Continuation (No Resets),21,266796.92025784287,23.611576557159424,6.00434919461621
10,100% Best (Exploitation),21,265177.4101159367,24.05957818031311,5.360881802110606
9,100% Continuation (No Resets),22,266931.6604695983,24.511853218078613,6.057884476971331
10,100% Best (Exploitation),22,265865.6304661316,23.97823166847229,5.634327051232657
9,100% Continuation (No Resets),23,266991.07262252126,23.684734344482422,6.081490246478571
10,100% Best (Exploitation),23,265143.4006281964,25.002227306365967,5.347369076360753
9,100% Continuation (No Resets),24,266191.0473990043,25.319565057754517,5.763622434975235
10,100% Best (Exploitation),24,264543.63093659305,24.361944675445557,5.109067240778731
9,100% Continuation (No Resets),25,265817.9021276882,23.853811264038086,5.615363521031691
10,100% Best (Exploitation),25,266656.55266358575,24.42037296295166,5.948578028056795
9,100% Continuation (No Resets),26,265369.7267548552,24.254773378372192,5.437293479307437
